TRANS_ID,ID,Amount,TransactionDate,Is_First
64722,21042,127.6944657,01/06/2013,NO
64723,21043,385.0737469,01/07/2007,YES
64724,21043,60.09358898,01/06/2017,NO
64725,21044,137.1983019,01/07/2007,YES
64726,21045,272.1936234,01/07/2007,YES
64727,21045,23.8590117,01/11/2013,NO
64728,21046,105.2457793,01/07/2007,YES
64729,21047,41.82626219,01/07/2007,YES
64730,21048,161.2783919,01/07/2007,YES
64731,21049,78.56678078,01/07/2007,YES
64732,21049,48.09649611,01/05/2010,NO
64733,21049,84.38978842,01/11/2016,NO
64734,21050,526.7560546,01/07/2007,YES
64735,21050,7.967768322,01/03/2009,NO
64736,21050,102.5185729,01/08/2009,NO
64737,21050,148.8056439,01/03/2010,NO
64738,21050,46.44456955,01/02/2015,NO
64739,21051,114.4467991,01/07/2007,YES
64740,21051,52.86788019,01/06/2008,NO
64741,21052,7.420523538,01/07/2007,YES
64742,21053,378.239115,01/07/2007,YES
64743,21054,165.9354577,01/07/2007,YES
64744,21054,67.29491759,01/03/2017,NO
64745,21055,80.74849291,01/07/2007,YES
64746,21055,40.78260554,01/11/2010,NO
64747,21056,142.6477251,01/07/2007,YES
64748,21056,11.41294763,01/05/2008,NO
64749,21056,28.08383217,01/06/2015,NO
64750,21057,345.2647852,01/07/2007,YES
64751,21057,51.55846485,01/01/2010,NO
64752,21058,193.0924899,01/07/2007,YES
64753,21058,7.836923723,01/11/2011,NO
64754,21059,79.05536955,01/07/2007,YES
64755,21060,368.9995727,01/07/2007,YES
64756,21060,27.07330699,01/10/2008,NO
64757,21060,40.67602908,01/09/2009,NO
64758,21060,66.69489903,01/09/2012,NO
64759,21061,221.2603672,01/07/2007,YES
64760,21061,156.6116274,01/06/2017,NO
64761,21062,4.090942444,01/07/2007,YES
64762,21063,22.39060127,01/07/2007,YES
64763,21064,131.189133,01/07/2007,YES
64764,21064,3.917688249,01/06/2012,NO
64765,21065,145.9214974,01/07/2007,YES
64766,21065,78.66763882,01/10/2012,NO
64767,21066,194.3403431,01/07/2007,YES
64768,21066,44.95725897,01/02/2019,NO
64769,21067,429.9999113,01/07/2007,YES
64770,21067,66.62251365,01/02/2008,NO
64771,21067,24.19046122,01/11/2010,NO
64772,21068,154.6889557,01/07/2007,YES
64773,21068,37.87901773,01/09/2017,NO
64774,21069,3.692157312,01/07/2007,YES
64775,21070,33.85410083,01/07/2007,YES
64776,21071,177.5682359,01/07/2007,YES
64777,21071,110.2750941,01/01/2013,NO
64778,21072,189.1133818,01/07/2007,YES
64779,21073,168.6390635,01/07/2007,YES
64780,21073,95.0724228,01/06/2013,NO
64781,21074,222.9803522,01/07/2007,YES
64782,21074,124.2109216,01/11/2016,NO
64783,21075,13.56553405,01/07/2007,YES
64784,21076,44.74177475,01/07/2007,YES
64785,21077,137.9741546,01/07/2007,YES
64786,21077,3.022367831,01/08/2007,NO
64787,21077,9.395188473,01/08/2014,NO
64788,21078,5.130462806,01/07/2007,YES
64789,21079,199.2116251,01/07/2007,YES
64790,21079,48.34236848,01/10/2017,NO
64791,21080,226.3773139,01/07/2007,YES
64792,21081,217.42188,01/07/2007,YES
64793,21082,107.7141883,01/07/2007,YES
64794,21082,52.46275761,01/08/2017,NO
64795,21083,477.5279577,01/07/2007,YES
64796,21083,3.001552064,01/02/2007,NO
64797,21083,74.1437974,01/09/2013,NO
64798,21084,27.70605468,01/07/2007,YES
64799,21085,265.6131301,01/07/2007,YES
64800,21086,488.4921557,01/07/2007,YES
64801,21086,106.0503772,01/03/2011,NO
64802,21087,32.04628162,01/07/2007,YES
64803,21088,229.7246023,01/07/2007,YES
64804,21089,258.7214743,01/07/2007,YES
64805,21089,7.252452879,01/06/2016,NO
64806,21090,287.5889477,01/07/2007,YES
64807,21090,36.22148392,01/12/2011,NO
64808,21091,87.99064516,01/07/2007,YES
64809,21091,28.40285792,01/01/2020,NO
64810,21092,29.5010066,01/07/2007,YES
64811,21093,18.30830608,01/07/2007,YES
64812,21094,286.2797587,01/07/2007,YES
64813,21095,54.64005753,01/07/2007,YES
64814,21095,62.72792131,01/11/2018,NO
64815,21096,290.3313996,01/07/2007,YES
64816,21097,76.20530207,01/07/2007,YES
64817,21098,428.2920389,01/07/2007,YES
64818,21098,109.6599824,01/10/2009,NO
64819,21098,25.77445585,01/06/2009,NO
64820,21098,32.25416836,01/09/2010,NO
64821,21099,32.64609142,01/07/2007,YES
64822,21100,157.3127568,01/07/2007,YES
64823,21100,62.09424134,01/01/2008,NO
64824,21100,25.29048826,01/08/2013,NO
64825,21101,283.5529699,01/07/2007,YES
64826,21102,120.8896591,01/07/2007,YES
64827,21102,19.9479104,01/01/2009,NO
64828,21103,72.46709103,01/07/2007,YES
64829,21104,109.7184511,01/07/2007,YES
64830,21105,285.2563616,01/07/2007,YES
64831,21106,197.7169999,01/07/2007,YES
64832,21106,137.2157681,01/02/2020,NO
64833,21107,179.7681379,01/07/2007,YES
64834,21107,12.88987992,01/01/2010,NO
64835,21107,54.98063765,01/11/2013,NO
64836,21108,201.095874,01/07/2007,YES
64837,21108,131.1558808,01/10/2014,NO
64838,21109,62.58668509,01/07/2007,YES
64839,21109,49.02793749,01/09/2013,NO
64840,21110,589.5676669,01/07/2007,YES
64841,21110,117.1785853,01/09/2007,NO
64842,21110,122.6087914,01/02/2010,NO
64843,21110,36.21606913,01/02/2011,NO
64844,21111,4.601792581,01/07/2007,YES
64845,21112,90.78956477,01/07/2007,YES
64846,21112,20.67850691,01/06/2014,NO
64847,21113,476.630705,01/07/2007,YES
64848,21113,38.25544122,01/01/2009,NO
64849,21113,27.23275576,01/01/2010,NO
64850,21113,64.80057871,01/05/2010,NO
64851,21113,79.37239009,01/03/2011,NO
64852,21114,98.47984232,01/07/2007,YES
64853,21114,65.55525696,01/01/2012,NO
64854,21115,1.329963974,01/07/2007,YES
64855,21116,44.63973858,01/07/2007,YES
64856,21117,210.6308803,01/07/2007,YES
64857,21118,477.4937053,01/07/2007,YES
64858,21118,112.4369982,01/03/2007,NO
64859,21118,127.593993,01/03/2008,NO
64860,21118,35.40185107,01/07/2009,NO
64861,21118,84.26805811,01/11/2009,NO
64862,21118,102.9294095,01/06/2010,NO
64863,21118,90.26269982,01/06/2011,NO
64864,21119,132.2538466,01/07/2007,YES
64865,21119,26.35508548,01/03/2017,NO
64866,21120,24.10844513,01/07/2007,YES
64867,21121,10.03202174,01/07/2007,YES
64868,21122,295.6982213,01/07/2007,YES
64869,21122,77.72011968,01/09/2015,NO
64870,21123,446.3320683,01/07/2007,YES
64871,21123,15.32415477,01/09/2008,NO
64872,21123,53.9150673,01/05/2009,NO
64873,21123,63.49811793,01/05/2010,NO
64874,21123,50.05992755,01/02/2010,NO
64875,21123,106.4002636,01/09/2012,NO
64876,21124,134.7215509,01/07/2007,YES
64877,21124,89.58459514,01/08/2011,NO
64878,21125,374.6731157,01/07/2007,YES
64879,21126,74.46518179,01/07/2007,YES
64880,21127,424.091722,01/07/2007,YES
64881,21127,57.28966378,01/10/2007,NO
64882,21127,13.46018253,01/02/2012,NO
64883,21128,273.8878147,01/07/2007,YES
64884,21129,186.2162903,01/07/2007,YES
64885,21130,351.8939152,01/12/2007,YES
64886,21130,68.05385985,01/03/2015,NO
64887,21131,138.932635,01/12/2007,YES
64888,21131,123.9448091,01/01/2015,NO
64889,21132,358.3805084,01/12/2007,YES
64890,21132,37.52755716,01/10/2013,NO
64891,21133,138.6296483,01/12/2007,YES
64892,21133,58.66832403,01/09/2014,NO
64893,21134,328.8754376,01/12/2007,YES
64894,21135,130.3845637,01/12/2007,YES
64895,21135,41.50081094,01/06/2009,NO
64896,21135,13.86253513,01/11/2009,NO
64897,21136,170.7135794,01/12/2007,YES
64898,21136,45.93356928,01/09/2016,NO
64899,21137,195.0102964,01/12/2007,YES
64900,21138,346.9122292,01/12/2007,YES
64901,21138,44.7895556,01/10/2010,NO
64902,21138,22.68684249,01/03/2011,NO
64903,21139,356.9205123,01/12/2007,YES
64904,21140,357.6964011,01/12/2007,YES
64905,21141,20.48482316,01/12/2007,YES
64906,21142,81.87558374,01/12/2007,YES
64907,21142,72.86426011,01/11/2016,NO
64908,21143,132.2028651,01/12/2007,YES
64909,21144,130.2712736,01/12/2007,YES
64910,21144,49.1607005,01/07/2015,NO
64911,21145,33.38684235,01/12/2007,YES
64912,21146,209.9923318,01/12/2007,YES
64913,21147,195.9753203,01/12/2007,YES
64914,21148,172.5480915,01/12/2007,YES
64915,21148,67.73017947,01/05/2014,NO
64916,21149,244.268036,01/12/2007,YES
64917,21149,131.4633458,01/09/2012,NO
64918,21150,542.0643383,01/12/2007,YES
64919,21150,123.9845934,01/03/2008,NO
64920,21150,37.1548742,01/02/2010,NO
64921,21150,79.2338319,01/08/2011,NO
64922,21151,361.1737212,01/12/2007,YES
64923,21151,73.71174476,01/06/2010,NO
64924,21151,34.86507825,01/08/2010,NO
64925,21151,37.20254456,01/10/2011,NO
64926,21152,304.0248414,01/12/2007,YES
64927,21152,15.03984909,01/08/2012,NO
64928,21153,284.2120595,01/12/2007,YES
64929,21154,321.7528411,01/12/2007,YES
64930,21155,283.8652521,01/12/2007,YES
64931,21156,431.9892437,01/12/2007,YES
64932,21156,75.7238688,01/05/2010,NO
64933,21156,179.9189771,01/10/2010,NO
64934,21156,70.61788864,01/01/2016,NO
64935,21157,70.24455506,01/12/2007,YES
64936,21157,89.65063942,01/09/2008,NO
64937,21158,165.8759707,01/12/2007,YES
64938,21158,1.209724505,01/08/2009,NO
64939,21158,49.39454051,01/11/2010,NO
64940,21159,129.2543175,01/12/2007,YES
64941,21160,252.0495893,01/12/2007,YES
64942,21161,721.7204546,01/12/2007,YES
64943,21161,64.5936128,01/12/2010,NO
64944,21162,26.22192614,01/12/2007,YES
64945,21163,132.9453505,01/12/2007,YES
64946,21164,108.1631356,01/12/2007,YES
64947,21164,43.87918486,01/11/2007,NO
64948,21164,89.66134047,01/09/2009,NO
64949,21164,45.31451889,01/06/2017,NO
64950,21165,118.4916451,01/12/2007,YES
64951,21165,99.77416535,01/03/2007,NO
64952,21166,159.3983049,01/12/2007,YES
64953,21167,166.355273,01/12/2007,YES
64954,21168,232.8359999,01/12/2007,YES
64955,21169,149.2745471,01/12/2007,YES
64956,21169,1.274207152,01/10/2007,NO
64957,21170,110.277356,01/12/2007,YES
64958,21171,156.7248036,01/12/2007,YES
64959,21171,50.52776748,01/11/2010,NO
64960,21172,108.7428016,01/12/2007,YES
64961,21172,31.43802353,01/10/2009,NO
64962,21173,42.70410203,01/12/2007,YES
64963,21174,308.7475565,01/12/2007,YES
64964,21174,52.27520522,01/02/2015,NO
64965,21175,212.9846049,01/12/2007,YES
64966,21175,26.9136043,01/06/2010,NO
64967,21175,3.632253514,01/06/2013,NO
64968,21176,358.9934191,01/12/2007,YES
64969,21176,93.56058574,01/10/2011,NO
64970,21177,215.272589,01/12/2007,YES
64971,21177,159.8918607,01/10/2011,NO
64972,21178,196.8298977,01/12/2007,YES
64973,21178,10.45706356,01/10/2012,NO
64974,21179,133.9036596,01/12/2007,YES
64975,21179,65.99880069,01/06/2009,NO
64976,21179,66.8638813,01/09/2015,NO
64977,21180,298.3386203,01/12/2007,YES
64978,21180,57.628905,01/11/2016,NO
64979,21181,205.6540197,01/12/2007,YES
64980,21182,416.9178822,01/12/2007,YES
64981,21182,24.17629028,01/11/2007,NO
64982,21182,109.6877843,01/02/2008,NO
64983,21182,24.64068415,01/06/2009,NO
64984,21182,16.15133304,01/01/2012,NO
64985,21183,23.36702598,01/12/2007,YES
64986,21184,418.4459825,01/12/2007,YES
64987,21184,114.7095634,01/01/2008,NO
64988,21184,75.16325982,01/09/2009,NO
64989,21184,62.4729174,01/11/2010,NO
64990,21184,163.9058754,01/12/2011,NO
64991,21185,259.3813741,01/12/2007,YES
64992,21185,34.88568404,01/08/2015,NO
64993,21186,443.3722395,01/12/2007,YES
64994,21186,62.24834777,01/02/2007,NO
64995,21186,43.14474414,01/05/2007,NO
64996,21186,52.70387151,01/05/2008,NO
64997,21186,17.21195429,01/09/2008,NO
64998,21186,35.81169384,01/05/2009,NO
64999,21186,10.97979967,01/08/2011,NO
65000,21187,19.79678856,01/12/2007,YES
65001,21188,311.129165,01/12/2007,YES
65002,21189,113.8074433,01/12/2007,YES
65003,21189,75.71887948,01/09/2016,NO
65004,21190,238.5174022,01/12/2007,YES
65005,21190,54.45071027,01/02/2016,NO
65006,21191,241.9522493,01/12/2007,YES
65007,21191,35.89097893,01/11/2008,NO
65008,21192,111.6364024,01/12/2007,YES
65009,21193,223.4739026,01/12/2007,YES
65010,21193,57.42140173,01/03/2018,NO
65011,21194,11.93066517,01/12/2007,YES
65012,21195,246.5943003,01/12/2007,YES
65013,21196,478.7900175,01/12/2007,YES
65014,21196,90.32058114,01/02/2008,NO
65015,21196,10.33649469,01/08/2008,NO
65016,21196,73.03266642,01/10/2008,NO
65017,21196,11.48458676,01/10/2012,NO
65018,21197,141.3775727,01/12/2007,YES
65019,21197,92.83284498,01/06/2018,NO
65020,21198,289.6422749,01/12/2007,YES
65021,21198,35.31317824,01/03/2008,NO
65022,21198,54.81693889,01/05/2008,NO
65023,21198,38.13097921,01/11/2011,NO
65024,21199,156.1804007,01/12/2007,YES
65025,21199,45.83361785,01/10/2012,NO
65026,21200,111.9635201,01/12/2007,YES
65027,21201,386.6034776,01/12/2007,YES
65028,21201,39.60602209,01/01/2016,NO
65029,21202,77.89284132,01/12/2007,YES
65030,21202,30.9617772,01/05/2010,NO
65031,21202,50.73170867,01/03/2011,NO
65032,21203,377.8161127,01/12/2007,YES
65033,21203,55.6807927,01/06/2014,NO
65034,21204,83.7298768,01/12/2007,YES
65035,21204,47.6548476,01/01/2008,NO
65036,21204,80.46273448,01/05/2010,NO
65037,21204,52.98501193,01/03/2012,NO
65038,21205,149.9288196,01/12/2007,YES
65039,21205,50.85293042,01/11/2015,NO
65040,21206,70.00630934,01/12/2007,YES
65041,21206,23.34990031,01/11/2008,NO
65042,21206,139.9825194,01/05/2010,NO
65043,21206,15.28538647,01/02/2011,NO
65044,21207,71.71702931,01/12/2007,YES
65045,21207,99.99959146,01/03/2010,NO
65046,21208,2.202110096,01/12/2007,YES
65047,21209,66.59664609,01/12/2007,YES
65048,21209,35.44562475,01/05/2008,NO
65049,21210,109.8792231,01/12/2007,YES
65050,21210,105.5178396,01/09/2020,NO
65051,21211,141.020691,01/12/2007,YES
65052,21211,90.61342798,01/09/2020,NO
65053,21212,143.2785825,01/12/2007,YES
65054,21212,56.86532115,01/09/2017,NO
65055,21213,216.0423857,01/12/2007,YES
65056,21214,8.609625304,01/12/2007,YES
65057,21215,16.99480808,01/12/2007,YES
65058,21216,343.3953649,01/12/2007,YES
65059,21217,73.42085813,01/12/2007,YES
65060,21217,26.25638154,01/11/2008,NO
65061,21217,99.06574891,01/09/2014,NO
65062,21218,16.84339698,01/12/2007,YES
65063,21219,24.27847717,01/12/2007,YES
65064,21220,408.2164547,01/12/2007,YES
65065,21220,65.10546695,01/09/2008,NO
65066,21220,50.84154688,01/07/2009,NO
65067,21220,98.70365907,01/06/2010,NO
65068,21220,30.76838267,01/10/2014,NO
65069,21221,153.8250975,01/12/2007,YES
65070,21221,35.96633664,01/11/2016,NO
65071,21222,22.72753611,01/12/2007,YES
65072,21223,207.208286,01/12/2007,YES
65073,21223,59.2131832,01/10/2008,NO
65074,21223,131.3619444,01/06/2014,NO
65075,21224,23.613878,01/12/2007,YES
65076,21225,249.6541935,01/12/2007,YES
65077,21225,70.98114844,01/03/2012,NO
65078,21226,16.58726843,01/12/2007,YES
65079,21227,158.5142166,01/12/2007,YES
65080,21228,133.7799373,01/12/2007,YES
65081,21228,148.8182307,01/01/2008,NO
65082,21228,29.11377119,01/10/2015,NO
65083,21229,311.7040568,01/12/2007,YES
65084,21229,76.12268378,01/03/2017,NO
65085,21230,74.89499269,01/12/2007,YES
65086,21231,98.38174606,01/12/2007,YES
65087,21231,4.049610094,01/10/2016,NO
65088,21232,123.4537623,01/12/2007,YES
65089,21232,70.88554441,01/08/2013,NO
65090,21233,35.36385297,01/12/2007,YES
65091,21234,113.0020476,01/12/2007,YES
65092,21234,16.31856246,01/05/2013,NO
65093,21235,127.8609272,01/12/2007,YES
65094,21236,647.5152733,01/12/2007,YES
65095,21236,76.80248776,01/08/2007,NO
65096,21236,23.5835556,01/09/2011,NO
65097,21237,158.7935183,01/12/2007,YES
65098,21237,7.814949129,01/02/2015,NO
65099,21238,86.54109715,01/12/2007,YES
65100,21238,46.51669742,01/03/2009,NO
65101,21238,58.2580455,01/11/2010,NO
65102,21239,350.4093455,01/12/2007,YES
65103,21239,95.38114687,01/10/2011,NO
65104,21240,219.629227,01/12/2007,YES
65105,21241,173.3048759,01/12/2007,YES
65106,21241,88.552426,01/02/2010,NO
65107,21242,141.228306,01/12/2007,YES
65108,21243,39.13469648,01/12/2007,YES
65109,21244,59.80168025,01/12/2007,YES
65110,21244,23.70663969,01/02/2015,NO
65111,21245,143.130254,01/12/2007,YES
65112,21245,8.909996841,01/06/2008,NO
65113,21246,110.2750817,01/12/2007,YES
65114,21246,25.1236544,01/06/2008,NO
65115,21246,49.81713533,01/09/2014,NO
65116,21247,130.0093949,01/12/2007,YES
65117,21248,348.2037,01/12/2007,YES
65118,21248,163.0443078,01/11/2015,NO
65119,21249,330.4278281,01/12/2007,YES
65120,21250,193.4356016,01/12/2007,YES
65121,21251,68.382014,01/12/2007,YES
65122,21251,40.0928669,01/10/2016,NO
65123,21252,594.6581185,01/12/2007,YES
65124,21252,40.48513883,01/03/2008,NO
65125,21252,2.156537918,01/11/2009,NO
65126,21252,42.42446068,01/01/2010,NO
65127,21252,19.30762548,01/05/2010,NO
65128,21252,93.97989211,01/01/2011,NO
65129,21253,72.7480867,01/12/2007,YES
65130,21253,65.21046797,01/08/2018,NO
65131,21254,446.4562329,01/12/2007,YES
65132,21254,52.42753036,01/08/2009,NO
65133,21254,57.29207311,01/10/2012,NO
65134,21255,52.22610806,01/12/2007,YES
65135,21255,39.17855992,01/02/2007,NO
65136,21256,219.1866266,01/12/2007,YES
65137,21256,115.6820147,01/12/2018,NO
65138,21257,125.336898,01/12/2007,YES
65139,21257,6.242911178,01/11/2020,NO
65140,21258,114.9538132,01/12/2007,YES
65141,21258,60.35739202,01/05/2009,NO
65142,21258,151.8079939,01/09/2021,NO
65143,21259,100.8085771,01/12/2007,YES
65144,21259,86.93221998,01/10/2014,NO
65145,21260,13.36218503,01/12/2007,YES
65146,21261,238.0564587,01/12/2007,YES
65147,21262,126.4869061,01/12/2007,YES
65148,21262,54.45646571,01/09/2016,NO
65149,21263,295.0555882,01/12/2007,YES
65150,21263,156.6208827,01/11/2020,NO
65151,21264,24.04727697,01/12/2007,YES
65152,21265,216.4359416,01/12/2007,YES
65153,21266,142.4162366,01/12/2007,YES
65154,21267,190.0750686,01/12/2007,YES
65155,21267,56.02771347,01/02/2016,NO
65156,21268,218.5707771,01/12/2007,YES
65157,21268,37.58337319,01/11/2019,NO
65158,21269,190.8244967,01/12/2007,YES
65159,21269,163.4587678,01/03/2017,NO
65160,21270,133.5002969,01/12/2007,YES
65161,21270,67.99823129,01/08/2021,NO
65162,21271,384.8734712,01/12/2007,YES
65163,21272,216.7742148,01/12/2007,YES
65164,21272,37.67622819,01/01/2014,NO
65165,21273,410.5375524,01/12/2007,YES
65166,21273,32.27883228,01/09/2008,NO
65167,21273,120.0970234,01/12/2010,NO
65168,21274,220.6533602,01/12/2007,YES
65169,21275,26.14407668,01/12/2007,YES
65170,21276,230.5664024,01/12/2007,YES
65171,21276,47.10232991,01/02/2010,NO
65172,21277,494.7378126,01/12/2007,YES
65173,21277,18.14366615,01/11/2011,NO
65174,21278,292.3433379,01/12/2007,YES
65175,21278,67.15786895,01/11/2014,NO
65176,21279,285.5228165,01/12/2007,YES
65177,21280,105.5319774,01/12/2007,YES
65178,21280,26.08685616,01/09/2009,NO
65179,21280,50.46751285,01/03/2018,NO
65180,21281,125.850174,01/12/2007,YES
65181,21281,34.47218493,01/06/2009,NO
65182,21281,93.54722347,01/02/2019,NO
65183,21282,10.03153639,01/12/2007,YES
65184,21283,226.3883466,01/12/2007,YES
65185,21283,4.642052014,01/08/2016,NO
65186,21284,239.9946478,01/12/2007,YES
65187,21284,55.02623791,01/06/2010,NO
65188,21285,82.90918193,01/12/2007,YES
65189,21285,118.2523176,01/01/2017,NO
65190,21286,107.4492927,01/12/2007,YES
65191,21286,53.52333668,01/07/2021,NO
65192,21287,218.1813698,01/12/2007,YES
65193,21288,296.6627654,01/12/2007,YES
65194,21288,32.31801756,01/03/2010,NO
65195,21288,71.39487082,01/08/2011,NO
65196,21289,23.09094861,01/12/2007,YES
65197,21290,69.18213123,01/12/2007,YES
65198,21291,4.060333025,01/12/2007,YES
65199,21292,151.7256724,01/12/2007,YES
65200,21292,10.07661127,01/10/2010,NO
65201,21292,34.62081221,01/06/2010,NO
65202,21292,126.7584083,01/06/2013,NO
65203,21293,309.3515256,01/12/2007,YES
65204,21293,96.67977506,01/09/2016,NO
65205,21294,319.7112908,01/12/2007,YES
65206,21294,2.086955408,01/09/2008,NO
65207,21294,84.96868267,01/11/2013,NO
65208,21295,340.7284244,01/12/2007,YES
65209,21295,8.120561908,01/05/2013,NO
65210,21296,283.1119698,01/12/2007,YES
65211,21297,410.9373704,01/12/2007,YES
65212,21297,20.91734577,01/09/2010,NO
65213,21297,67.52215375,01/01/2011,NO
65214,21298,81.48497203,01/12/2007,YES
65215,21298,29.76754127,01/05/2011,NO
65216,21299,196.8786182,01/12/2007,YES
65217,21299,48.86343667,01/10/2016,NO
65218,21300,92.39064119,01/12/2007,YES
65219,21300,87.6256367,01/05/2011,NO
65220,21301,519.295184,01/12/2007,YES
65221,21301,67.74881239,01/07/2007,NO
65222,21301,84.73194348,01/11/2007,NO
65223,21301,13.31854387,01/01/2013,NO
65224,21302,167.7108509,01/12/2007,YES
65225,21302,89.16529578,01/11/2008,NO
65226,21302,184.2703826,01/11/2014,NO
65227,21303,189.893971,01/12/2007,YES
65228,21303,81.29530021,01/02/2007,NO
65229,21303,89.77792688,01/03/2008,NO
65230,21303,88.4999699,01/10/2012,NO
65231,21304,4.032615302,01/12/2007,YES
65232,21305,218.3942428,01/12/2007,YES
65233,21306,84.24274129,01/12/2007,YES
65234,21306,111.9023037,01/10/2017,NO
65235,21307,252.8897842,01/12/2007,YES
65236,21307,109.7875661,01/01/2021,NO
65237,21308,92.70156189,01/12/2007,YES
65238,21308,86.01028838,01/01/2011,NO
65239,21309,207.7638601,01/12/2007,YES
65240,21309,8.405717077,01/03/2016,NO
65241,21310,63.1074732,01/12/2007,YES
65242,21310,45.03876408,01/10/2014,NO
65243,21311,7.508379103,01/12/2007,YES
65244,21312,195.9443882,01/12/2007,YES
65245,21312,26.74743863,01/05/2011,NO
65246,21313,137.7176469,01/12/2007,YES
65247,21314,285.0841438,01/12/2007,YES
65248,21314,22.79244209,01/01/2017,NO
65249,21315,370.8903056,01/12/2007,YES
65250,21315,71.68484088,01/06/2016,NO
65251,21316,163.2229276,01/12/2007,YES
65252,21316,1.215180473,01/11/2013,NO
65253,21317,130.2613402,01/12/2007,YES
65254,21317,54.86678881,01/08/2007,NO
65255,21317,76.15321527,01/10/2007,NO
65256,21318,217.3570716,01/12/2007,YES
65257,21319,186.6169408,01/12/2007,YES
65258,21319,39.09567757,01/11/2009,NO
65259,21320,374.685152,01/12/2007,YES
65260,21320,38.68779167,01/03/2017,NO
65261,21321,122.7081803,01/12/2007,YES
65262,21321,10.58260025,01/02/2016,NO
65263,21322,67.94530233,01/12/2007,YES
65264,21323,188.93499,01/12/2007,YES
65265,21323,58.11671051,01/11/2018,NO
65266,21324,68.1360211,01/12/2007,YES
65267,21324,63.73908598,01/10/2008,NO
65268,21324,58.72546932,01/09/2011,NO
65269,21325,199.9102106,01/12/2007,YES
65270,21325,47.20725136,01/05/2013,NO
65271,21326,266.0409108,01/12/2007,YES
65272,21326,36.93944578,01/02/2016,NO
65273,21327,30.09595609,01/12/2007,YES
65274,21328,338.0963857,01/12/2007,YES
65275,21329,54.98669101,01/12/2007,YES
65276,21329,59.89423901,01/11/2013,NO
65277,21330,395.8150115,01/12/2007,YES
65278,21331,157.3065812,01/12/2007,YES
65279,21331,82.92176973,01/09/2010,NO
65280,21331,5.505689884,01/11/2021,NO
65281,21332,17.76567258,01/12/2007,YES
65282,21333,56.37113413,01/12/2007,YES
65283,21333,71.77610792,01/08/2016,NO
65284,21334,268.3797493,01/12/2007,YES
65285,21335,6.067422921,01/12/2007,YES
65286,21336,240.1784558,01/12/2007,YES
65287,21336,112.3247262,01/03/2010,NO
65288,21337,107.2843002,01/12/2007,YES
65289,21337,12.76831339,01/09/2010,NO
65290,21338,201.9094186,01/12/2007,YES
65291,21338,0.670458792,01/02/2011,NO
65292,21339,80.22274369,01/12/2007,YES
65293,21339,27.81041322,01/01/2011,NO
65294,21340,26.50187376,01/12/2007,YES
65295,21341,296.8296009,01/12/2007,YES
65296,21341,135.6006223,01/12/2014,NO
65297,21342,65.59615056,01/12/2007,YES
65298,21343,280.2287349,01/12/2007,YES
65299,21343,65.76833828,01/06/2012,NO
65300,21344,166.0575981,01/12/2007,YES
65301,21345,270.9309585,01/12/2007,YES
65302,21345,126.6322657,01/10/2018,NO
65303,21346,289.5945697,01/12/2007,YES
65304,21346,70.15704233,01/01/2014,NO
65305,21347,752.8284515,01/12/2007,YES
65306,21347,9.67050241,01/01/2011,NO
65307,21348,168.4358863,01/12/2007,YES
65308,21348,3.558367549,01/09/2008,NO
65309,21348,3.302337493,01/01/2011,NO
65310,21349,374.9348153,01/12/2007,YES
65311,21350,119.2104781,01/12/2007,YES
65312,21350,134.8617579,01/01/2008,NO
65313,21350,103.2761013,01/05/2016,NO
65314,21351,408.6216487,01/12/2007,YES
65315,21351,90.28021971,01/08/2008,NO
65316,21351,57.18597177,01/11/2010,NO
65317,21351,74.14985606,01/06/2010,NO
65318,21351,158.2063335,01/09/2010,NO
65319,21351,174.9971248,01/12/2013,NO
65320,21352,594.3460398,01/12/2007,YES
65321,21352,155.8633344,01/05/2008,NO
65322,21352,115.5289515,01/05/2010,NO
65323,21352,14.16105868,01/12/2011,NO
65324,21353,332.0820201,01/12/2007,YES
65325,21353,38.88402307,01/11/2010,NO
65326,21353,15.96109037,01/06/2013,NO
65327,21354,53.06943914,01/12/2007,YES
65328,21355,449.9428396,01/12/2007,YES
65329,21355,93.01670397,01/11/2007,NO
65330,21355,9.031430215,01/01/2008,NO
65331,21355,46.57870582,01/11/2010,NO
65332,21355,128.5837767,01/01/2012,NO
65333,21356,198.8726133,01/12/2007,YES
65334,21357,69.77894539,01/12/2007,YES
65335,21357,97.43860164,01/01/2007,NO
65336,21358,120.9991937,01/12/2007,YES
65337,21358,45.05001709,01/06/2008,NO
65338,21358,61.18254,01/10/2013,NO
65339,21359,122.8780001,01/12/2007,YES
65340,21359,50.29925326,01/05/2012,NO
65341,21360,116.7980862,01/12/2007,YES
65342,21360,67.28115369,01/11/2010,NO
65343,21361,261.887092,01/12/2007,YES
65344,21361,28.77348972,01/05/2009,NO
65345,21361,38.87652274,01/11/2010,NO
65346,21361,76.77917786,01/05/2017,NO
65347,21362,19.95730911,01/12/2007,YES
65348,21363,97.01346734,01/12/2007,YES
65349,21363,1.284103054,01/11/2012,NO
65350,21364,332.5706834,01/12/2007,YES
65351,21365,314.6684088,01/12/2007,YES
65352,21366,15.4594645,01/12/2007,YES
65353,21367,290.9327995,01/12/2007,YES
65354,21367,102.0290519,01/03/2011,NO
65355,21368,90.53247759,01/12/2007,YES
65356,21369,126.6710392,01/12/2007,YES
65357,21370,5.408777858,01/12/2007,YES
